2884	2698	5
2885	2699	5
2886	2700	5
2887	2701	5
2888	2702	5
2889	2703	5
2890	2704	5
2892	2706	5
2893	2707	5
2894	2708	5
2895	2709	5
2897	2710	5
2898	2711	5
2899	2712	5
2900	2713	5
2901	2714	5
2902	2715	5
2903	2716	5
2904	2717	5
2905	2718	5
2906	2719	5
2907	2720	5
2908	2721	5
2909	2722	5
2910	2723	5
2911	2724	5
2912	2725	5
2913	2726	5
2914	2727	5
2915	2728	5
2916	2729	5
2917	2730	5
2918	2731	5
2920	2733	5
2921	2734	5
2922	2735	5
2923	2736	5
2924	2737	5
2925	2738	5
2926	2739	5
2927	2740	5
2928	2741	5
2929	2742	5
2930	2743	5
2931	2744	5
2932	2745	5
2933	2746	5
2934	2747	5
2935	2748	5
2936	2749	5
2937	2750	5
2938	2751	5
2939	2752	5
2940	2753	5
2941	2754	5
2942	2755	5
2943	2756	5
2944	2757	5
2945	2758	5
2946	2759	5
2947	2760	5
2948	2761	5
2949	2762	5
2950	2763	5
2951	2764	5
2952	2765	5
2953	2766	5
2954	2767	5
2955	2768	5
2956	2769	5
2957	2770	5
2958	2771	5
2959	2772	5
2960	2773	5
2961	2774	5
2962	2775	5
2963	2776	5
2964	2777	5
2965	2778	5
2966	2779	5
2969	2780	5
2970	2781	5
2971	2782	5
2972	2783	5
2973	2784	5
2974	2785	5
2975	2786	5
2976	2787	5
2977	2788	5
2978	2789	5
2979	2790	5
2980	2791	5
2981	2792	5
2982	2793	5
2984	2795	5
2985	2796	5
2986	2797	5
2987	2798	5
2988	2799	5
2989	2800	5
2990	2801	5
2991	2802	5
2992	2803	5
2993	2804	5
2994	2805	5
2995	2806	5
2996	2807	5
2999	2808	5
2998	2809	5
3000	2810	5
3001	2811	5
3002	2812	5
3003	2813	5
3004	2814	5
3005	2815	5
3006	2816	5
3007	2817	5
3008	2818	5
3009	2819	5
3010	2820	5
3011	2821	5
3012	2822	5
3013	2823	5
3014	2824	5
3015	2825	5
3016	2826	5
3017	2827	5
3018	2828	5
3019	2829	5
3020	2830	5
3021	2831	5
3022	2832	5
3023	2833	5
3024	2834	5
3025	2835	5
3026	2836	5
3027	2837	5
3028	2838	5
3029	2839	5
3030	2840	5
3031	2841	5
3032	2842	5
3033	2843	5
3034	2844	5
3035	2845	5
3036	2846	5
3037	2847	5
3038	2848	5
3039	2849	5
3040	2850	5
3041	2851	5
3042	2852	5
3043	2853	5
3044	2854	5
3045	2855	5
3046	2856	5
3047	2857	5
3048	2858	5
3049	2859	5
3050	2860	5
3051	2861	5
3052	2862	5
3053	2863	5
3054	2864	5
3055	2865	5
3056	2866	5
3057	2867	5
3058	2868	5
3059	2869	5
3060	2870	5
3061	2871	5
3062	2872	5
3063	2873	5
3064	2874	5
3065	2875	5
3066	2876	5
3067	2877	5
3068	2878	5
3069	2879	5
3070	2880	5
3071	2881	5
3072	2882	5
3073	2883	5
3074	2884	5
3075	2885	5
3076	2886	5
3077	2887	5
3078	2888	5
3079	2889	5
3080	2890	5
3081	2891	5
3082	2892	5
3083	2893	5
3084	2894	5
3085	2895	5
3086	2896	5
3089	2899	5
3090	2900	5
3091	2901	5
3092	2902	5
3093	2903	5
3094	2904	5
3095	2905	5
3096	2906	5
3097	2907	5
3098	2908	5
3099	2909	5
3100	2910	5
3101	2911	5
3102	2912	5
3103	2913	5
3104	2914	5
3105	2915	5
3106	2916	5
3107	2917	5
3108	2918	5
3109	2919	5
3110	2920	5
3111	2921	5
3112	2922	5
3113	2923	5
3114	2924	5
3115	2925	5
3116	2926	5
3117	2927	5
3118	2928	5
3119	2929	5
3120	2930	5
3121	2931	5
3122	2932	5
3123	2933	5
3124	2934	5
3125	2935	5
3126	2936	5
3127	2937	5
3128	2938	5
3129	2939	5
3130	2940	5
3131	2941	5
3132	2942	5
3133	2943	5
3134	2944	5
3135	2945	5
3136	2946	5
3137	2947	5
3138	2948	5
3139	2949	5
3140	2950	5
3141	2951	5
3142	2952	5
3143	2953	5
3144	2954	5
3145	2955	5
3146	2956	5
3326	2957	5
3148	2958	5
3149	2959	5
3150	2960	5
3151	2961	5
3152	2962	5
3153	2963	5
3154	2964	5
3155	2965	5
3156	2966	5
3157	2967	5
3158	2968	5
3159	2969	5
3160	2970	5
3161	2971	5
3162	2972	5
3163	2973	5
3164	2974	5
3165	2975	5
3166	2976	5
3167	2977	5
3168	2978	5
3169	2979	5
3170	2980	5
3171	2981	5
3172	2982	5
3173	2983	5
3174	2984	5
3175	2985	5
3176	2986	5
3177	2987	5
3178	2988	5
3179	2989	5
3180	2990	5
3181	2991	5
3182	2992	5
3183	2993	5
3184	2994	5
3185	2995	5
3186	2996	5
3187	2997	5
3188	2998	5
3189	2999	5
3190	3000	5
3191	3001	5
3192	3002	5
3193	3003	5
3194	3004	5
3195	3005	5
3196	3006	5
3197	3007	5
3198	3008	5
3199	3009	5
3200	3010	5
3201	3011	5
3202	3012	5
3203	3013	5
3204	3014	5
3205	3015	5
3206	3016	5
3207	3017	5
3208	3018	5
3209	3019	5
3210	3020	5
3211	3021	5
3212	3022	5
3213	3023	5
3214	3024	5
3215	3025	5
3216	3026	5
3217	3027	5
3218	3028	5
3219	3029	5
3220	3030	5
3221	3031	5
3222	3032	5
3223	3033	5
3224	3034	5
3225	3035	5
3226	3036	5
3227	3037	5
3228	3038	5
3229	3039	5
3230	3040	5
3231	3041	5
3232	3042	5
3233	3043	5
3234	3044	5
3235	3045	5
3236	3046	5
3237	3047	5
3238	3048	5
3239	3049	5
3240	3050	5
3241	3051	5
3242	3052	5
3243	3053	5
3244	3054	5
3245	3055	5
3246	3056	5
3247	3057	5
3248	3058	5
3249	3059	5
3250	3060	5
3251	3061	5
3252	3062	5
3253	3063	5
3254	3064	5
3255	3065	5
3256	3066	5
3257	3067	5
3258	3068	5
3259	3069	5
3260	3070	5
3261	3071	5
3262	3072	5
3263	3073	5
3264	3074	5
3265	3075	5
3266	3076	5
3267	3077	5
3268	3078	5
3269	3079	5
3270	3080	5
3271	3081	5
3272	3082	5
3273	3083	5
3274	3084	5
3275	3085	5
3276	3086	5
3277	3087	5
3278	3088	5
3279	3089	5
3280	3090	5
3281	3091	5
3282	3092	5
3283	3093	5
3284	3094	5
3285	3095	5
3286	3096	5
3287	3097	5
3288	3098	5
3289	3099	5
3290	3100	5
3291	3101	5
3292	3102	5
3293	3103	5
3294	3104	5
3295	3105	5
3296	3106	5
3297	3107	5
3298	3108	5
3299	3109	5
3300	3110	5
3301	3111	5
3302	3112	5
3303	3113	5
3304	3114	5
3305	3115	5
3306	3116	5
3307	3117	5
3308	3118	5
3309	3119	5
3310	3120	5
3311	3121	5
3312	3122	5
3313	3123	5
3314	3124	5
3315	3125	5
3316	3126	5
3317	3127	5
3318	3128	5
3319	3129	5
3320	3130	5
3321	3131	5
3322	3132	5
3323	3133	5
3325	3134	5
3327	3135	5
3328	3136	5
